嬰鳥 鸚
麗鳥 鸝
九鸟 鸠
又鸟 鸡
口鸟 鸣
区鸟 鸥
牙鸟 鸦
仓鸟 鸧
匕十鸟 鸨
冘鸟 鸩
古鸟 鸪
东鸟 鸫
卢鸟 鸬
甲鸟 鸭
号鸟 鸮
令鸟 鸰
氐鸟 鸱
句鸟 鸲
鸟它 鸵
而鸟 鸸
舌鸟 鸹
休鸟 鸺
行鸟 鸻
合鸟 鸽
江鸟 鸿
孛鸟 鹁
丽鸟 鹂
肙鸟 鹃
告鸟 鹄
我鸟 鹅
谷鸟 鹆
闲鸟 鹇
弟鸟 鹈
武鸟 鹉
昔鸟 鹊
苗鸟 鹋
奄鸟 鹌
昆鸟 鹍
卑鸟 鹎
朋鸟 鹏
享鸟 鹑
庚鸟 鹒
肃鸟 鹔
胡鸟 鹕
咢鸟 鹗
骨鸟 鹘
兹鸟 鹚
眉鸟 鹛
留鸟 鹠
脊鸟 鹡
兼鸟 鹣
隺鸟 鹤
婴鸟 鹦
庶鸟 鹧
翏鸟 鹨
尞鸟 鹩
焦鸟 鹪
矞鸟 鹬
睘鸟 鹮
鸟蒦 鹱
雚鸟 鹳
霜鸟 鹴
鹵咸 鹹
鹵僉 鹼
卤差 鹾
鹿其 麒
鹿粦 麟
麥夫 麩
麥曲 麯
麥匊 麴
麥面 麵
麦夫 麸
黍占 黏
黑今 黔
黑犬 默
黑出 黜
黑幼 黝
黑占 點
黑多 黟
黑吉 黠
黑夋 黢
黑京 黥
黑卖 黩
黑参 黪
黑音 黯
黑賣 黷
黹犮 黻
黹甫 黼
壴支 鼓
鼠分 鼢
鼠句 鼩
鼠由 鼬
鼠吾 鼯
鼠青 鼱
鼠匽 鼴
鼠奚 鼷
鼠晏 鼹
鼻九 鼽
鼻干 鼾
鼻查 齄
齒包 齙
齒此 齜
齒且 齟
齒令 齡
齒艮 齦
齒足 齪
齒吾 齬
齒奇 齮
齒取 齱
齒禹 齲
齒禺 齵
齒咢 齶
齒屋 齷
齿匕 龀
齿且 龃
齿令 龄
齿包 龅
齿召 龆
齿此 龇
齿艮 龈
齿吾 龉
齿足 龊
齿禹 龋
齿屋 龌
立月 龍
龠頁 龥
